"Notes"	"State"	"State Code"	"Month"	"Month Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Wisconsin"	"55"	"Oct., 2016"	"2016/10"	"Diseases of the respiratory system"	"J00-J98"	383	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2016"	"2016/10"	"Diseases of the digestive system"	"K00-K92"	171	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2016"	"2016/10"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2016"	"2016/10"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2016"	"2016/10"	"Diseases of the genitourinary system"	"N00-N98"	114	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2016"	"2016/10"	"Certain conditions originating in the perinatal period"	"P00-P96"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2016"	"2016/10"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2016"	"2016/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2016"	"2016/10"	"External causes of morbidity and mortality"	"V01-Y89"	399	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Oct., 2016"	"2016/10"			4377	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Certain infectious and parasitic diseases"	"A00-B99"	77	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Neoplasms"	"C00-D48"	978	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	186	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Mental and behavioural disorders"	"F01-F99"	263	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Diseases of the nervous system"	"G00-G98"	357	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Diseases of the circulatory system"	"I00-I99"	1295	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Diseases of the respiratory system"	"J00-J98"	390	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Diseases of the digestive system"	"K00-K92"	148	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Diseases of the genitourinary system"	"N00-N98"	116	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Certain conditions originating in the perinatal period"	"P00-P96"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	390	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Nov., 2016"	"2016/11"			4317	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Certain infectious and parasitic diseases"	"A00-B99"	82	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Neoplasms"	"C00-D48"	1042	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	225	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Mental and behavioural disorders"	"F01-F99"	330	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Diseases of the nervous system"	"G00-G98"	401	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Diseases of the circulatory system"	"I00-I99"	1423	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Diseases of the respiratory system"	"J00-J98"	437	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Diseases of the digestive system"	"K00-K92"	194	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	34	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Diseases of the genitourinary system"	"N00-N98"	117	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Certain conditions originating in the perinatal period"	"P00-P96"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	380	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Dec., 2016"	"2016/12"			4767	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Certain infectious and parasitic diseases"	"A00-B99"	78	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Neoplasms"	"C00-D48"	1024	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	222	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Mental and behavioural disorders"	"F01-F99"	337	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Diseases of the nervous system"	"G00-G98"	442	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Diseases of the circulatory system"	"I00-I99"	1435	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Diseases of the respiratory system"	"J00-J98"	497	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Diseases of the digestive system"	"K00-K92"	185	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Diseases of the genitourinary system"	"N00-N98"	107	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Certain conditions originating in the perinatal period"	"P00-P96"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	17	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"	"External causes of morbidity and mortality"	"V01-Y89"	437	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Jan., 2017"	"2017/01"			4870	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Certain infectious and parasitic diseases"	"A00-B99"	74	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Neoplasms"	"C00-D48"	912	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	192	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Mental and behavioural disorders"	"F01-F99"	303	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Diseases of the nervous system"	"G00-G98"	366	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Diseases of the circulatory system"	"I00-I99"	1262	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Diseases of the respiratory system"	"J00-J98"	453	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Diseases of the digestive system"	"K00-K92"	148	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	11	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Diseases of the genitourinary system"	"N00-N98"	135	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Certain conditions originating in the perinatal period"	"P00-P96"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	17	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"	"External causes of morbidity and mortality"	"V01-Y89"	397	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Feb., 2017"	"2017/02"			4353	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Certain infectious and parasitic diseases"	"A00-B99"	96	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Neoplasms"	"C00-D48"	1068	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	204	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Mental and behavioural disorders"	"F01-F99"	288	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Diseases of the nervous system"	"G00-G98"	404	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Diseases of the circulatory system"	"I00-I99"	1320	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Diseases of the respiratory system"	"J00-J98"	550	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Diseases of the digestive system"	"K00-K92"	144	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Diseases of the genitourinary system"	"N00-N98"	121	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Certain conditions originating in the perinatal period"	"P00-P96"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"	"External causes of morbidity and mortality"	"V01-Y89"	382	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Mar., 2017"	"2017/03"			4686	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Certain infectious and parasitic diseases"	"A00-B99"	86	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Neoplasms"	"C00-D48"	934	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	15	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	204	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Mental and behavioural disorders"	"F01-F99"	288	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Diseases of the nervous system"	"G00-G98"	314	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Diseases of the circulatory system"	"I00-I99"	1313	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Diseases of the respiratory system"	"J00-J98"	436	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Diseases of the digestive system"	"K00-K92"	162	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Diseases of the genitourinary system"	"N00-N98"	108	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Certain conditions originating in the perinatal period"	"P00-P96"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	13	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"	"External causes of morbidity and mortality"	"V01-Y89"	387	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Apr., 2017"	"2017/04"			4319	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Certain infectious and parasitic diseases"	"A00-B99"	83	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Neoplasms"	"C00-D48"	974	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	13	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	184	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Mental and behavioural disorders"	"F01-F99"	284	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Diseases of the nervous system"	"G00-G98"	315	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Diseases of the circulatory system"	"I00-I99"	1367	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Diseases of the respiratory system"	"J00-J98"	418	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Diseases of the digestive system"	"K00-K92"	170	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Diseases of the genitourinary system"	"N00-N98"	118	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Certain conditions originating in the perinatal period"	"P00-P96"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2017"	"2017/05"	"External causes of morbidity and mortality"	"V01-Y89"	382	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"May, 2017"	"2017/05"			4390	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Certain infectious and parasitic diseases"	"A00-B99"	62	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Neoplasms"	"C00-D48"	890	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	206	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Mental and behavioural disorders"	"F01-F99"	244	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Diseases of the nervous system"	"G00-G98"	279	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Diseases of the circulatory system"	"I00-I99"	1196	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Diseases of the respiratory system"	"J00-J98"	354	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Diseases of the digestive system"	"K00-K92"	166	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Diseases of the genitourinary system"	"N00-N98"	90	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Certain conditions originating in the perinatal period"	"P00-P96"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"	"External causes of morbidity and mortality"	"V01-Y89"	446	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Jun., 2017"	"2017/06"			4031	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Certain infectious and parasitic diseases"	"A00-B99"	60	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Neoplasms"	"C00-D48"	966	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	185	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Mental and behavioural disorders"	"F01-F99"	246	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Diseases of the nervous system"	"G00-G98"	309	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Diseases of the circulatory system"	"I00-I99"	1204	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Diseases of the respiratory system"	"J00-J98"	348	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Diseases of the digestive system"	"K00-K92"	165	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Diseases of the genitourinary system"	"N00-N98"	98	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Certain conditions originating in the perinatal period"	"P00-P96"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"	"External causes of morbidity and mortality"	"V01-Y89"	450	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Jul., 2017"	"2017/07"			4123	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Certain infectious and parasitic diseases"	"A00-B99"	70	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Neoplasms"	"C00-D48"	967	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	11	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	171	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Mental and behavioural disorders"	"F01-F99"	239	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Diseases of the nervous system"	"G00-G98"	296	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Diseases of the circulatory system"	"I00-I99"	1243	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Diseases of the respiratory system"	"J00-J98"	324	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Diseases of the digestive system"	"K00-K92"	180	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Diseases of the genitourinary system"	"N00-N98"	97	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Certain conditions originating in the perinatal period"	"P00-P96"	11	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"	"External causes of morbidity and mortality"	"V01-Y89"	446	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Aug., 2017"	"2017/08"			4131	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Certain infectious and parasitic diseases"	"A00-B99"	56	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Neoplasms"	"C00-D48"	951	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	192	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Mental and behavioural disorders"	"F01-F99"	227	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Diseases of the nervous system"	"G00-G98"	345	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Diseases of the circulatory system"	"I00-I99"	1199	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Diseases of the respiratory system"	"J00-J98"	371	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Diseases of the digestive system"	"K00-K92"	171	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Diseases of the genitourinary system"	"N00-N98"	109	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Certain conditions originating in the perinatal period"	"P00-P96"	17	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	15	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"	"External causes of morbidity and mortality"	"V01-Y89"	428	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Sep., 2017"	"2017/09"			4164	Not Applicable	Not Applicable
