"Notes"	"State"	"State Code"	"Month"	"Month Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"Dec., 2019"	"2019/12"	"External causes of morbidity and mortality"	"V01-Y89"	605	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"Dec., 2019"	"2019/12"			6602	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Certain infectious and parasitic diseases"	"A00-B99"	130	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Neoplasms"	"C00-D48"	1281	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	27	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	344	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Mental and behavioural disorders"	"F01-F99"	268	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Diseases of the nervous system"	"G00-G98"	642	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Diseases of the circulatory system"	"I00-I99"	2011	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Diseases of the respiratory system"	"J00-J98"	835	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Diseases of the digestive system"	"K00-K92"	277	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	14	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	47	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Diseases of the genitourinary system"	"N00-N98"	160	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Certain conditions originating in the perinatal period"	"P00-P96"	18	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	17	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	66	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"	"External causes of morbidity and mortality"	"V01-Y89"	605	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"Jan., 2020 "	"2020/01"			6749	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Certain infectious and parasitic diseases"	"A00-B99"	131	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Neoplasms"	"C00-D48"	1178	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	16	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	315	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Mental and behavioural disorders"	"F01-F99"	240	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Diseases of the nervous system"	"G00-G98"	562	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Diseases of the circulatory system"	"I00-I99"	1777	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Diseases of the respiratory system"	"J00-J98"	698	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Diseases of the digestive system"	"K00-K92"	236	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	13	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	24	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Diseases of the genitourinary system"	"N00-N98"	127	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Certain conditions originating in the perinatal period"	"P00-P96"	19	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	18	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	69	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"	"External causes of morbidity and mortality"	"V01-Y89"	540	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"Feb., 2020 "	"2020/02"			5964	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Certain infectious and parasitic diseases"	"A00-B99"	130	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Neoplasms"	"C00-D48"	1266	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	21	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	328	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Mental and behavioural disorders"	"F01-F99"	289	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Diseases of the nervous system"	"G00-G98"	612	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Diseases of the circulatory system"	"I00-I99"	1960	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Diseases of the respiratory system"	"J00-J98"	783	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Diseases of the digestive system"	"K00-K92"	243	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	17	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	27	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Diseases of the genitourinary system"	"N00-N98"	128	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Certain conditions originating in the perinatal period"	"P00-P96"	22	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	21	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	62	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"Codes for special purposes"	"U00-U99"	33	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"	"External causes of morbidity and mortality"	"V01-Y89"	676	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"Mar., 2020 "	"2020/03"			6623	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Certain infectious and parasitic diseases"	"A00-B99"	120	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Neoplasms"	"C00-D48"	1178	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	14	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	312	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Mental and behavioural disorders"	"F01-F99"	232	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Diseases of the nervous system"	"G00-G98"	630	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Diseases of the circulatory system"	"I00-I99"	1849	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Diseases of the respiratory system"	"J00-J98"	614	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Diseases of the digestive system"	"K00-K92"	238	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Diseases of the genitourinary system"	"N00-N98"	153	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Certain conditions originating in the perinatal period"	"P00-P96"	25	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	19	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	65	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"Codes for special purposes"	"U00-U99"	173	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"	"External causes of morbidity and mortality"	"V01-Y89"	621	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"Apr., 2020 "	"2020/04"			6274	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Certain infectious and parasitic diseases"	"A00-B99"	138	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Neoplasms"	"C00-D48"	1214	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	20	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	332	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Mental and behavioural disorders"	"F01-F99"	243	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Diseases of the nervous system"	"G00-G98"	596	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Diseases of the circulatory system"	"I00-I99"	1865	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Diseases of the respiratory system"	"J00-J98"	533	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Diseases of the digestive system"	"K00-K92"	276	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	24	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Diseases of the genitourinary system"	"N00-N98"	131	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	25	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	55	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"Codes for special purposes"	"U00-U99"	181	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020 "	"2020/05"	"External causes of morbidity and mortality"	"V01-Y89"	752	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"May, 2020 "	"2020/05"			6406	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Certain infectious and parasitic diseases"	"A00-B99"	120	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Neoplasms"	"C00-D48"	1190	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	19	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	325	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Mental and behavioural disorders"	"F01-F99"	202	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Diseases of the nervous system"	"G00-G98"	536	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Diseases of the circulatory system"	"I00-I99"	1836	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Diseases of the respiratory system"	"J00-J98"	550	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Diseases of the digestive system"	"K00-K92"	268	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	12	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	29	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Diseases of the genitourinary system"	"N00-N98"	136	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Certain conditions originating in the perinatal period"	"P00-P96"	21	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	18	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	56	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"Codes for special purposes"	"U00-U99"	191	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"	"External causes of morbidity and mortality"	"V01-Y89"	762	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"Jun., 2020 "	"2020/06"			6275	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Certain infectious and parasitic diseases"	"A00-B99"	127	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Neoplasms"	"C00-D48"	1300	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	21	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	337	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Mental and behavioural disorders"	"F01-F99"	266	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Diseases of the nervous system"	"G00-G98"	616	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Diseases of the circulatory system"	"I00-I99"	1891	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Diseases of the respiratory system"	"J00-J98"	577	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Diseases of the digestive system"	"K00-K92"	267	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	16	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	34	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Diseases of the genitourinary system"	"N00-N98"	145	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	10	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Certain conditions originating in the perinatal period"	"P00-P96"	24	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	24	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	72	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"Codes for special purposes"	"U00-U99"	492	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"	"External causes of morbidity and mortality"	"V01-Y89"	804	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"Jul., 2020 "	"2020/07"			7023	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Certain infectious and parasitic diseases"	"A00-B99"	140	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Neoplasms"	"C00-D48"	1268	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	15	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	391	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Mental and behavioural disorders"	"F01-F99"	271	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Diseases of the nervous system"	"G00-G98"	598	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Diseases of the circulatory system"	"I00-I99"	1905	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Diseases of the respiratory system"	"J00-J98"	539	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Diseases of the digestive system"	"K00-K92"	273	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	15	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	27	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Diseases of the genitourinary system"	"N00-N98"	136	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Certain conditions originating in the perinatal period"	"P00-P96"	20	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	17	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	63	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"Codes for special purposes"	"U00-U99"	609	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"	"External causes of morbidity and mortality"	"V01-Y89"	740	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"Aug., 2020 "	"2020/08"			7032	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Certain infectious and parasitic diseases"	"A00-B99"	121	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Neoplasms"	"C00-D48"	1200	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	28	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	353	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Mental and behavioural disorders"	"F01-F99"	235	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Diseases of the nervous system"	"G00-G98"	617	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Diseases of the circulatory system"	"I00-I99"	1857	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Diseases of the respiratory system"	"J00-J98"	587	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Diseases of the digestive system"	"K00-K92"	273	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	22	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	25	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Diseases of the genitourinary system"	"N00-N98"	119	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Certain conditions originating in the perinatal period"	"P00-P96"	20	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	18	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	85	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"Codes for special purposes"	"U00-U99"	592	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"	"External causes of morbidity and mortality"	"V01-Y89"	704	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"Sep., 2020 "	"2020/09"			6857	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Certain infectious and parasitic diseases"	"A00-B99"	122	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Neoplasms"	"C00-D48"	1296	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	24	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	377	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Mental and behavioural disorders"	"F01-F99"	255	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Diseases of the nervous system"	"G00-G98"	651	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Diseases of the circulatory system"	"I00-I99"	2031	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Diseases of the respiratory system"	"J00-J98"	623	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Diseases of the digestive system"	"K00-K92"	304	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	12	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	32	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Diseases of the genitourinary system"	"N00-N98"	135	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Certain conditions originating in the perinatal period"	"P00-P96"	16	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	13	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	71	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"Codes for special purposes"	"U00-U99"	842	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"	"External causes of morbidity and mortality"	"V01-Y89"	760	Not Applicable	Not Applicable
"Total"	"Tennessee"	"47"	"Oct., 2020 "	"2020/10"			7571	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Certain infectious and parasitic diseases"	"A00-B99"	142	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Neoplasms"	"C00-D48"	1238	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	19	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	361	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Mental and behavioural disorders"	"F01-F99"	271	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Diseases of the nervous system"	"G00-G98"	634	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Diseases of the circulatory system"	"I00-I99"	1998	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Diseases of the respiratory system"	"J00-J98"	624	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Diseases of the digestive system"	"K00-K92"	281	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	16	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	32	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Diseases of the genitourinary system"	"N00-N98"	137	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Certain conditions originating in the perinatal period"	"P00-P96"	11	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020 "	"2020/11"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	20	Not Applicable	Not Applicable
