"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Wisconsin"	"55"	"Feb., 2019"	"2019/02"	"External causes of morbidity and mortality"	"V01-Y89"	208	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Feb., 2019"	"2019/02"			3291	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Certain infectious and parasitic diseases"	"A00-B99"	68	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Neoplasms"	"C00-D48"	744	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	17	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	174	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Mental and behavioural disorders"	"F01-F99"	270	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Diseases of the nervous system"	"G00-G98"	310	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Diseases of the circulatory system"	"I00-I99"	1192	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Diseases of the respiratory system"	"J00-J98"	410	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Diseases of the digestive system"	"K00-K92"	134	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Diseases of the genitourinary system"	"N00-N98"	115	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	11	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"	"External causes of morbidity and mortality"	"V01-Y89"	216	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Mar., 2019"	"2019/03"			3697	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Certain infectious and parasitic diseases"	"A00-B99"	55	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Neoplasms"	"C00-D48"	736	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	179	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Mental and behavioural disorders"	"F01-F99"	266	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Diseases of the nervous system"	"G00-G98"	333	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Diseases of the circulatory system"	"I00-I99"	1131	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Diseases of the respiratory system"	"J00-J98"	358	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Diseases of the digestive system"	"K00-K92"	110	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Diseases of the genitourinary system"	"N00-N98"	96	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"	"External causes of morbidity and mortality"	"V01-Y89"	189	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Apr., 2019"	"2019/04"			3503	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Certain infectious and parasitic diseases"	"A00-B99"	63	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Neoplasms"	"C00-D48"	739	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	163	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Mental and behavioural disorders"	"F01-F99"	268	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Diseases of the nervous system"	"G00-G98"	312	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Diseases of the circulatory system"	"I00-I99"	1178	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Diseases of the respiratory system"	"J00-J98"	344	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Diseases of the digestive system"	"K00-K92"	113	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Diseases of the genitourinary system"	"N00-N98"	97	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2019"	"2019/05"	"External causes of morbidity and mortality"	"V01-Y89"	184	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"May, 2019"	"2019/05"			3531	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Certain infectious and parasitic diseases"	"A00-B99"	62	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Neoplasms"	"C00-D48"	708	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	151	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Mental and behavioural disorders"	"F01-F99"	216	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Diseases of the nervous system"	"G00-G98"	253	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Diseases of the circulatory system"	"I00-I99"	1028	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Diseases of the respiratory system"	"J00-J98"	317	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Diseases of the digestive system"	"K00-K92"	120	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	11	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Diseases of the genitourinary system"	"N00-N98"	96	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"	"External causes of morbidity and mortality"	"V01-Y89"	192	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Jun., 2019"	"2019/06"			3202	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Certain infectious and parasitic diseases"	"A00-B99"	55	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Neoplasms"	"C00-D48"	742	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	13	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	168	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Mental and behavioural disorders"	"F01-F99"	247	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Diseases of the nervous system"	"G00-G98"	313	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Diseases of the circulatory system"	"I00-I99"	1062	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Diseases of the respiratory system"	"J00-J98"	305	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Diseases of the digestive system"	"K00-K92"	116	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"Diseases of the genitourinary system"	"N00-N98"	90	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"	"External causes of morbidity and mortality"	"V01-Y89"	201	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Jul., 2019"	"2019/07"			3352	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Certain infectious and parasitic diseases"	"A00-B99"	60	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Neoplasms"	"C00-D48"	775	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	160	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Mental and behavioural disorders"	"F01-F99"	256	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Diseases of the nervous system"	"G00-G98"	313	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Diseases of the circulatory system"	"I00-I99"	997	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Diseases of the respiratory system"	"J00-J98"	341	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Diseases of the digestive system"	"K00-K92"	111	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"Diseases of the genitourinary system"	"N00-N98"	90	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"	"External causes of morbidity and mortality"	"V01-Y89"	208	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Aug., 2019"	"2019/08"			3372	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Certain infectious and parasitic diseases"	"A00-B99"	60	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Neoplasms"	"C00-D48"	752	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	152	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Mental and behavioural disorders"	"F01-F99"	252	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Diseases of the nervous system"	"G00-G98"	283	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Diseases of the circulatory system"	"I00-I99"	1047	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Diseases of the respiratory system"	"J00-J98"	294	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Diseases of the digestive system"	"K00-K92"	120	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Diseases of the genitourinary system"	"N00-N98"	106	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"	"External causes of morbidity and mortality"	"V01-Y89"	198	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Sep., 2019"	"2019/09"			3328	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Certain infectious and parasitic diseases"	"A00-B99"	57	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Neoplasms"	"C00-D48"	803	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	164	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Mental and behavioural disorders"	"F01-F99"	261	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Diseases of the nervous system"	"G00-G98"	375	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Diseases of the circulatory system"	"I00-I99"	1185	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Diseases of the respiratory system"	"J00-J98"	334	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Diseases of the digestive system"	"K00-K92"	119	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Diseases of the genitourinary system"	"N00-N98"	119	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"	"External causes of morbidity and mortality"	"V01-Y89"	227	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Oct., 2019"	"2019/10"			3707	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Certain infectious and parasitic diseases"	"A00-B99"	54	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Neoplasms"	"C00-D48"	741	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	169	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Mental and behavioural disorders"	"F01-F99"	287	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Diseases of the nervous system"	"G00-G98"	327	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Diseases of the circulatory system"	"I00-I99"	1120	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Diseases of the respiratory system"	"J00-J98"	343	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Diseases of the digestive system"	"K00-K92"	126	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"Diseases of the genitourinary system"	"N00-N98"	96	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"	"External causes of morbidity and mortality"	"V01-Y89"	187	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Nov., 2019"	"2019/11"			3515	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Certain infectious and parasitic diseases"	"A00-B99"	76	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Neoplasms"	"C00-D48"	784	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	15	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	192	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Mental and behavioural disorders"	"F01-F99"	304	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Diseases of the nervous system"	"G00-G98"	403	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Diseases of the circulatory system"	"I00-I99"	1201	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Diseases of the respiratory system"	"J00-J98"	349	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Diseases of the digestive system"	"K00-K92"	146	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Diseases of the genitourinary system"	"N00-N98"	101	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"	"External causes of morbidity and mortality"	"V01-Y89"	199	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Dec., 2019"	"2019/12"			3822	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Certain infectious and parasitic diseases"	"A00-B99"	83	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Neoplasms"	"C00-D48"	751	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	185	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Mental and behavioural disorders"	"F01-F99"	269	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Diseases of the nervous system"	"G00-G98"	373	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Diseases of the circulatory system"	"I00-I99"	1256	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Diseases of the respiratory system"	"J00-J98"	449	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Diseases of the digestive system"	"K00-K92"	124	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	11	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	35	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Diseases of the genitourinary system"	"N00-N98"	111	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"	"External causes of morbidity and mortality"	"V01-Y89"	223	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Jan., 2020 "	"2020/01"			3895	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Certain infectious and parasitic diseases"	"A00-B99"	65	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Neoplasms"	"C00-D48"	726	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	11	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	164	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Mental and behavioural disorders"	"F01-F99"	276	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Diseases of the nervous system"	"G00-G98"	339	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Diseases of the circulatory system"	"I00-I99"	1151	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Diseases of the respiratory system"	"J00-J98"	368	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Diseases of the digestive system"	"K00-K92"	135	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"Diseases of the genitourinary system"	"N00-N98"	95	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"	"External causes of morbidity and mortality"	"V01-Y89"	214	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Feb., 2020 "	"2020/02"			3600	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Certain infectious and parasitic diseases"	"A00-B99"	85	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Neoplasms"	"C00-D48"	753	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	20	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	189	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Mental and behavioural disorders"	"F01-F99"	308	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Diseases of the nervous system"	"G00-G98"	382	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Diseases of the circulatory system"	"I00-I99"	1234	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Diseases of the respiratory system"	"J00-J98"	470	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Diseases of the digestive system"	"K00-K92"	108	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Diseases of the genitourinary system"	"N00-N98"	90	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	11	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"Codes for special purposes"	"U00-U99"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"	"External causes of morbidity and mortality"	"V01-Y89"	231	Not Applicable	Not Applicable
"Total"	"Wisconsin"	"55"	"Mar., 2020 "	"2020/03"			3951	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Certain infectious and parasitic diseases"	"A00-B99"	67	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Neoplasms"	"C00-D48"	710	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	187	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Mental and behavioural disorders"	"F01-F99"	307	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Diseases of the nervous system"	"G00-G98"	372	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Diseases of the circulatory system"	"I00-I99"	1157	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Diseases of the respiratory system"	"J00-J98"	323	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Diseases of the digestive system"	"K00-K92"	137	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020 "	"2020/04"	"Diseases of the genitourinary system"	"N00-N98"	99	Not Applicable	Not Applicable
